biosample_id,Cas12g,Cas13i,Cas12e,Cas13d,Cas3HD,Cas9,Cas3d,Cas10,Cas12d,Cas12c,Cas10d,Cas13f,Cas12k,Cas12b,Cas3,Cas12a,Cas12f,Cas13b,Cas12m,Cas3-Cas2
SAMN02469861,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SAMN02261387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02261384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02261360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02261367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02261263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAMEA2272236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA2272626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA2272437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA2272709,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
SAMEA2272217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA2272599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02470212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02604288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN02469974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA2272440,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAMN02261256,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
SAMEA2272730,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02469996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02469986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02471015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02602992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SAMN02603594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02603280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02261353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
SAMN02261354,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02261357,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02261341,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
SAMN02261340,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
SAMN02261343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
SAMN02261350,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02256519,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02261338,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02261254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
SAMN02261252,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
SAMN02261253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02261249,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
SAMN02436395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02436408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02436570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02436571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02471978,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMD00041808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMD00036565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMD00036566,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA2272214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02470944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02470963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02402357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02470210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN01821864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02603276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02471939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN02471637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAMN02471659,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02471640,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
SAMN02471657,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
SAMN02471641,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02471685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02471684,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02471666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02471635,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02471676,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02471678,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02471677,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02471634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02471630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAMN02471674,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
SAMN02471627,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02471668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAMN02471645,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02471643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02471619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02471633,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02471682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAMN02471653,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
SAMN02471673,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SAMN02471625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02471669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02471624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02471621,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02471658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02471644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02471642,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02471686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
SAMN02471663,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02603063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02261079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02596719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02603488,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02604116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02596729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02471832,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN01915661,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02603388,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
SAMN02603881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02603265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02472160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02472148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02472151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02472154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02472158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02472155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02472149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02472161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02472159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02472146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
SAMN02472157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02602964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02603239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02604143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02603746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02261325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02232031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
SAMN01919807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN01919806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMD00020941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMD00041809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMD00036668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02471428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02261080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02469880,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
SAMN01801600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN01886732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN01801607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN01047922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN01801598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN01801602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN01801604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN01801597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN01798240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN01942134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02048828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02603295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAMN02603226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN01919772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02603863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02470573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02604325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02232032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
SAMN02469440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02470674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02603165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02604195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMD00061010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA2272400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMD00061050,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02471873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02469830,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN01162017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN01162022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02471871,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02261250,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
SAMN02470127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02470130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02471843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA2272589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA2272307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN01731003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMN01731004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN01731006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02603709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAMN01821993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAMN02470095,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAMN02470103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN02470097,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN02441753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02603001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA4532338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA4532337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMD00036730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
SAMN02471341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02471398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN01828192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN01828191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN01828190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN01828186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN01828173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN01828168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN01087910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN01087914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN01087849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN01087845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN01828161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN01087839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN01828159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN01828127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN01087838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN02596769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02596772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02596771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAMN02596770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02596765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02596768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02596764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02596762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02596763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02596767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02596766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02596757,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02596756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02596760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02596758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02596759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02261305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02261307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02256493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN02256499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02256509,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02256491,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02256494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02256466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02256430,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
SAMN02440425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441370,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02440434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
SAMN02441697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02440443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02441019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02440444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN02441687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN02441393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02441051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN02441061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02256482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02256483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02440410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SAMN02441396,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN01909280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02440418,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02440415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02441680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
SAMN02441001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02440459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02440460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441685,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02440465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
SAMN02440466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMN02441674,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
SAMN02441006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
SAMN02441331,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02440994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02441662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02441664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02440471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02440472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02440996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02440474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02440476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMN02261276,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02261277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02261279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02261291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02261294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMN02261320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
